"N","p1","delta","est","s.e.","q025","q900","q950","q975","index"
550,0.4,0.075,-0.526610191336229,0.185351092482306,-0.893147686465569,-0.288708319261231,-0.221580811109306,-0.167617927632241,46
650,0.4,0.075,-0.384838242190285,0.172236978949944,-0.728267610790223,-0.165795682179155,-0.100138802554033,-0.0483468764933659,46
750,0.4,0.075,-0.493006760522325,0.152680858406694,-0.793604488451915,-0.296513609697701,-0.243467645270439,-0.190831871602719,46
350,0.4,0.1,-0.621513515862232,0.228625023573047,-1.07433112498507,-0.331910752883165,-0.240748730275962,-0.173515545333488,46
450,0.4,0.1,-0.454954432306584,0.194129789457966,-0.832594754711828,-0.201839096168514,-0.139838184514289,-0.0844665662207568,46
550,0.4,0.1,-0.430652563808802,0.186113126926598,-0.7987942343224,-0.194906771553798,-0.127945126625138,-0.0750937886049307,46
650,0.4,0.1,-0.783250268640911,0.165081779651518,-1.11048619268963,-0.575814061185849,-0.516829291422601,-0.46179162190371,46
750,0.4,0.1,-0.362353225367829,0.159064029273942,-0.66279555907231,-0.153555267509231,-0.0992975987067265,-0.0481784715130266,46
350,0.4,0.125,-0.711507728728259,0.23377233208334,-1.15731453777965,-0.42293500620343,-0.338826018450237,-0.266060784615244,46
450,0.4,0.125,-0.637050532451007,0.19723848566288,-1.02416910107771,-0.38564988776662,-0.31376085490352,-0.248784218631121,46
550,0.4,0.125,-0.368487989107313,0.176379732390398,-0.713535718349937,-0.139640681699966,-0.082166299650699,-0.0313756308223294,46
650,0.4,0.125,-0.469169621114667,0.171497974496055,-0.811556174226894,-0.249475752133782,-0.18836018341079,-0.133887689699534,46
750,0.4,0.125,-0.584562276148768,0.157037726840208,-0.893584757117955,-0.38040443134773,-0.324848181167371,-0.282083781320891,46
350,0.4,0.15,-0.830184751681389,0.245398565745829,-1.30844208397183,-0.523327318305496,-0.439338669373079,-0.356883249492494,46
450,0.4,0.15,-0.786919793839651,0.206238938914002,-1.18238879014976,-0.524878290303663,-0.449963380844944,-0.379289632212172,46
550,0.4,0.15,-0.67493081899896,0.187184770254061,-1.04761810134061,-0.435047671927608,-0.371415339877406,-0.315667813596848,46
650,0.4,0.15,-0.445538258170629,0.165897174756508,-0.77808139323875,-0.238944103985657,-0.179366168576119,-0.12762851136939,46
750,0.4,0.15,-0.52737143852092,0.156061117763859,-0.832107549888998,-0.326907243310786,-0.266704166488027,-0.21262997718215,46
350,0.4,0.075,-0.371265450958039,0.220016634834603,-0.794034731378515,-0.0926966559612499,-0.0032217850388843,0.0692919426175792,47
450,0.4,0.075,-0.171071630479519,0.200193471296007,-0.567127121228799,0.0816166219217409,0.149183204297506,0.211687673093473,47
550,0.4,0.075,-0.376580147701742,0.176740841744183,-0.729296219745653,-0.155194144257228,-0.0947608653135139,-0.0374061661857113,47
650,0.4,0.075,-0.31394190852404,0.15847311467062,-0.620821904486532,-0.110444047535586,-0.0559250417284712,-0.00674034829653663,47
750,0.4,0.075,-0.476773038681012,0.152204215067667,-0.778752430932054,-0.285630046556851,-0.228487055389741,-0.191630314760589,47
350,0.4,0.1,-0.449294253076431,0.230341691804303,-0.901600977320496,-0.153548350754097,-0.0605971144486433,-0.00301851446403862,47
450,0.4,0.1,-0.242120921120278,0.197381334214219,-0.61851504515473,0.00823402656743082,0.0886805188004335,0.155506373560536,47
550,0.4,0.1,-0.421232377981478,0.176731376669731,-0.757975970479249,-0.189094758269482,-0.120371250512826,-0.0721316930956357,47
650,0.4,0.1,-0.322905407469274,0.166229426918552,-0.649340386903006,-0.111778291069097,-0.0468248548539898,-0.000665013465609688,47
750,0.4,0.1,-0.869911119568721,0.16024371657975,-1.18744846305467,-0.670992645259162,-0.608329575029135,-0.559648785072966,47
350,0.4,0.125,-0.759423437852992,0.226893384257295,-1.19662834717842,-0.469031355374008,-0.381466319570673,-0.314668135419715,47
450,0.4,0.125,-0.464305874472808,0.19341820797715,-0.837750103697271,-0.210646241896307,-0.143379181678773,-0.0894073293475803,47
550,0.4,0.125,-0.428026363067611,0.179607435896534,-0.786929500949759,-0.197949109264327,-0.135146996700356,-0.0816920448943089,47
650,0.4,0.125,-0.259633242848402,0.170233935811708,-0.596500999772148,-0.0442444973552189,0.0196240836250803,0.0726126111806556,47
750,0.4,0.125,-0.724151895770025,0.155192817034501,-1.02474505528409,-0.529998060099198,-0.469059943027902,-0.420180911029637,47
350,0.4,0.15,-0.60623123791774,0.23196832274932,-1.06900952899587,-0.31263327857668,-0.223434480654174,-0.14660204097789,47
450,0.4,0.15,-0.485992329754524,0.200595173405413,-0.888254952269796,-0.230055978804669,-0.16159421705747,-0.10525514610398,47
550,0.4,0.15,-0.800907635090923,0.195923406347337,-1.19192471058776,-0.552535640787392,-0.479955458228172,-0.423271863801511,47
650,0.4,0.15,-0.695860267708177,0.175229883349342,-1.0391531159332,-0.46962214183839,-0.40510537128783,-0.358160091549912,47
750,0.4,0.15,-0.571981061199865,0.162342085084849,-0.89346049805394,-0.368045995458259,-0.306473203793775,-0.256629467670499,47
350,0.4,0.075,-0.216137435930742,0.224794496958295,-0.644997495465748,0.0739615480961281,0.152945095816193,0.212792282590118,48
450,0.4,0.075,-0.154130121915884,0.198975305282106,-0.540614772163768,0.101009963365824,0.177348588729647,0.237622288879136,48
550,0.4,0.075,-0.109320226442675,0.171429192233591,-0.444114945925497,0.110842009240362,0.170872324817827,0.227060663085019,48
650,0.4,0.075,-0.538101551859324,0.161909819511361,-0.861923810578837,-0.332499240350038,-0.276485023675383,-0.22365071705572,48
750,0.4,0.075,-0.0354342761892191,0.155184043997389,-0.32837757121325,0.163532731115503,0.227006286216041,0.268669898268357,48
350,0.4,0.1,-0.40198797749564,0.236080475970331,-0.861826558274406,-0.0955517895640342,-0.00971762007551888,0.0543562731591274,48
450,0.4,0.1,-0.323764913250005,0.195224513582646,-0.71306158231258,-0.0739216942114179,0.00136843568041837,0.0716504671006532,48
550,0.4,0.1,-0.355837647058135,0.17461355425529,-0.69501893889079,-0.13013086236803,-0.0650930335667567,-0.0114837930665461,48
650,0.4,0.1,-0.482277904249428,0.165985706479142,-0.810172056502537,-0.270266316448507,-0.210118949079018,-0.160794956916052,48
750,0.4,0.1,-0.264304280944384,0.15792417440918,-0.575907476051493,-0.0641511732978032,-0.0112731729305563,0.0435146083980079,48
350,0.4,0.125,-0.785873098065298,0.240212312334306,-1.26852085234073,-0.486921359734536,-0.396435883396751,-0.315278661028102,48
450,0.4,0.125,-0.305304603726646,0.199036123652355,-0.713095750682318,-0.0489685617893919,0.0208052407488219,0.0818891903305413,48
550,0.4,0.125,-0.631716330442059,0.188303268446078,-1.00562228987261,-0.390086261312523,-0.327914073712831,-0.266733991219998,48
650,0.4,0.125,-0.776355600506112,0.165337688442665,-1.10321829614811,-0.567094583880775,-0.508978233147118,-0.464438973241881,48
750,0.4,0.125,-0.682848805941947,0.157995196170184,-0.997455272471555,-0.482424466062003,-0.428325987944019,-0.372757908033086,48
350,0.4,0.15,-0.657112564289063,0.230622695214102,-1.10906546060861,-0.371749226526632,-0.294304099323917,-0.221705680489818,48
450,0.4,0.15,-0.767359660184424,0.198333452804467,-1.14671614317777,-0.51359087836978,-0.440980936606522,-0.371484661252261,48
550,0.4,0.15,-0.507767353826605,0.191275915496486,-0.878104552432909,-0.266087006856502,-0.200258514624721,-0.130943652266193,48
650,0.4,0.15,-0.750297587255686,0.168180374251558,-1.07604328960574,-0.532622374491444,-0.474368741976789,-0.422101632010841,48
750,0.4,0.15,-0.948932569735652,0.166127850280818,-1.27404924445511,-0.737069717050904,-0.682457064575152,-0.624836081772167,48
350,0.4,0.075,-0.215819312169074,0.219654076428218,-0.643045351542072,0.063149769339618,0.139630949492374,0.205236172219283,49
450,0.4,0.075,-0.185818835474409,0.194256385945367,-0.562997324654248,0.0609536995797108,0.135262115200596,0.196881154730756,49
550,0.4,0.075,0.00936110908320802,0.174648099145573,-0.331703320310509,0.233976717004898,0.296943717653078,0.344906946232183,49
650,0.4,0.075,-0.230945925564115,0.167308963225414,-0.560982343481525,-0.017500635282571,0.0406797061890488,0.0909402913116283,49
750,0.4,0.075,-0.171219746993812,0.153707280909976,-0.472696939901585,0.0271269737266454,0.0838048313094745,0.138797198715626,49
350,0.4,0.1,-0.545146498527434,0.232692785746981,-1.01124245635206,-0.246978545164088,-0.170569462961592,-0.101225461105751,49
450,0.4,0.1,-0.60028821391034,0.20361478268023,-1.00263687237118,-0.338747529683088,-0.264038673884674,-0.194971361210392,49
550,0.4,0.1,-0.450116190197123,0.18447720696155,-0.810488638424426,-0.209044374305638,-0.154609469214313,-0.0905761175088514,49
650,0.4,0.1,-0.226113124487477,0.160998382218122,-0.542635517510664,-0.0179644141594197,0.0402285674894288,0.0877292671648703,49
750,0.4,0.1,-0.390426835216739,0.154798966041562,-0.687612270249185,-0.190535219854345,-0.138914233191699,-0.0910362947489311,49
350,0.4,0.125,-0.940211091200396,0.240605159194581,-1.41992668726359,-0.62439334479837,-0.545480006141002,-0.466899695171796,49
450,0.4,0.125,-0.502714935204326,0.195031276131664,-0.882609346695481,-0.251756977174666,-0.186003256466223,-0.111882976888355,49
550,0.4,0.125,-0.855951997290679,0.181889156486045,-1.22062699372992,-0.628424146735482,-0.563172842277557,-0.520573385846162,49
650,0.4,0.125,-0.399702393011855,0.171879417876353,-0.744616205463805,-0.184361461686351,-0.115513895638218,-0.0491856310063772,49
750,0.4,0.125,-0.852077646676449,0.163482337775033,-1.17539662627637,-0.640740591289172,-0.582497865918069,-0.531192987893896,49
350,0.4,0.15,-0.814531649181821,0.239658952625983,-1.27608295171358,-0.503215924917704,-0.420752110667691,-0.353801847908345,49
450,0.4,0.15,-0.798488282999146,0.197089229107963,-1.18120716541569,-0.548180531919591,-0.474030146463885,-0.418411520862746,49
550,0.4,0.15,-0.626891866527129,0.189622893063128,-0.996708166456839,-0.393328527922437,-0.31934082877378,-0.259599085743516,49
650,0.4,0.15,-0.467365950773998,0.167847900595551,-0.802068002370001,-0.250769095065981,-0.195262329316072,-0.139088883330948,49
750,0.4,0.15,-0.697885205559879,0.155382763626941,-0.999353610514008,-0.49834870055221,-0.448436012743509,-0.389348162799757,49
350,0.4,0.075,0.115173625124452,0.223863441305427,-0.320282445491463,0.396803608417526,0.48093361305312,0.550369703839757,50
450,0.4,0.075,-0.165047647447761,0.189989022381036,-0.526738288537108,0.0820425251321155,0.149494891694134,0.21550505732109,50
550,0.4,0.075,-0.420097223906436,0.172593741094847,-0.756859298961917,-0.205055141805569,-0.13596297975645,-0.0839353697787355,50
650,0.4,0.075,-0.352632893597523,0.163120734957942,-0.670773885353899,-0.147990865268767,-0.0824266879956088,-0.0273161021295238,50
750,0.4,0.075,-0.340610742166968,0.155797939517665,-0.648691943409205,-0.140526336236933,-0.0845029397185876,-0.0379070422914682,50
350,0.4,0.1,-0.49315856332957,0.226696613740346,-0.925116300245413,-0.20363848114776,-0.130687906797712,-0.0563856726467204,50
450,0.4,0.1,-0.406629164696243,0.197506880083129,-0.798423207146997,-0.15512266415082,-0.0857408736537878,-0.0200052224671111,50
550,0.4,0.1,-0.420020246348982,0.179768801677866,-0.776189217613076,-0.189661075108157,-0.127565040487183,-0.0723290614386827,50
650,0.4,0.1,-0.553235818436283,0.169749990903521,-0.889893699353324,-0.338641262667387,-0.278415578114738,-0.222292809458778,50
750,0.4,0.1,-0.407245367859385,0.152484891057196,-0.713183047983677,-0.21374950850978,-0.162236515363856,-0.10644221398145,50
350,0.4,0.125,-0.695855101994077,0.227555504216098,-1.15160584875867,-0.409786577276677,-0.335847594085987,-0.268987413933196,50
450,0.4,0.125,-0.242647243090833,0.199557556407171,-0.636016081668099,0.0171001066117886,0.0972144196036861,0.154546737122035,50
550,0.4,0.125,-0.498655137234872,0.181709785457458,-0.852715644326303,-0.265453366985472,-0.203118711308479,-0.147644651379407,50
650,0.4,0.125,-0.643776357047356,0.170701916632023,-0.992413021562566,-0.428131792690036,-0.365069472245628,-0.309186139102061,50
750,0.4,0.125,-0.883521098360674,0.15900439549591,-1.19259771191564,-0.677857545810639,-0.622882505150714,-0.575617782070771,50
350,0.4,0.15,-0.645555453620142,0.243773317650541,-1.11609341226323,-0.333375664967166,-0.245979821014633,-0.167897248368457,50
450,0.4,0.15,-1.02093086679161,0.215748717179191,-1.44279407514304,-0.748852586859362,-0.667782941139571,-0.601241874974552,50
550,0.4,0.15,-0.665998515579116,0.177591713552123,-1.02188499868891,-0.439022966057998,-0.377006530946711,-0.323569415419544,50
650,0.4,0.15,-0.764409273352644,0.174081471818514,-1.10612302293908,-0.543824290844779,-0.476160644329056,-0.422150439744845,50
750,0.4,0.15,-0.890788977266815,0.166164761971228,-1.2159675346714,-0.677206297067428,-0.614904721361486,-0.572488333596692,50
350,0.4,0.075,-0.483583024541985,0.220297541169747,-0.909586196391339,-0.205220615622561,-0.125186255955869,-0.0442461091477781,51
450,0.4,0.075,-0.586027941079409,0.20525412895403,-0.984075922598701,-0.327058253031496,-0.249864523179398,-0.183809965144125,51
550,0.4,0.075,-0.309420068755635,0.179079637124659,-0.66845621718357,-0.081538973342471,-0.0259189336472371,0.0219483406326192,51
650,0.4,0.075,-0.392243209731446,0.164599501732817,-0.717091597408181,-0.180906358109259,-0.125164389362344,-0.0794729757630198,51
750,0.4,0.075,-0.638669567900188,0.15533182909445,-0.946161988317704,-0.435862452090417,-0.377866954407303,-0.330938253000052,51
350,0.4,0.1,-0.599926622155488,0.230333884162434,-1.04388692009341,-0.315591620502928,-0.222541308959277,-0.14276489692071,51
450,0.4,0.1,-0.211259274286704,0.198807166844883,-0.60136679552247,0.0462180876101163,0.111887265663489,0.174397333035537,51
550,0.4,0.1,-0.505967879768474,0.176914501205177,-0.853899383858553,-0.282595688202752,-0.217664471576971,-0.149886258687117,51
650,0.4,0.1,-0.547557790805607,0.169554364473024,-0.887747050131492,-0.335478853644253,-0.271315721326266,-0.216450210127428,51
750,0.4,0.1,-0.794968459985273,0.159386672761494,-1.10965577266808,-0.595735404420609,-0.537883179263684,-0.487412057229699,51
350,0.4,0.125,-0.166897636693434,0.22406295763243,-0.594321767437184,0.120323886029633,0.198968250356724,0.270997144826388,51
450,0.4,0.125,-0.732997814930624,0.200303100513885,-1.12334571003183,-0.478722716157916,-0.400556213415312,-0.339770889893503,51
550,0.4,0.125,-0.75038040824335,0.193251411680219,-1.1275214981469,-0.497396761344205,-0.434957270491064,-0.365743665777171,51
650,0.4,0.125,-0.517125684462889,0.170877365691658,-0.851628511815527,-0.295632039908351,-0.235564892104948,-0.167743395390958,51
750,0.4,0.125,-0.666454695960693,0.158942596650647,-0.981657498272486,-0.466427344767023,-0.41119903319988,-0.355850442985196,51
350,0.4,0.15,-0.5031502157717,0.228636142799866,-0.962373113302703,-0.210140129155746,-0.128315635584485,-0.0531287643793474,51
450,0.4,0.15,-0.636802856740088,0.200290619413592,-1.02766078607816,-0.377424836272408,-0.305380383219087,-0.246076861519059,51
550,0.4,0.15,-0.492960062840369,0.183363079869362,-0.850230410644172,-0.256419751924225,-0.191725792383163,-0.123443044688735,51
650,0.4,0.15,-0.726314872871608,0.180217598168521,-1.09970657183865,-0.496434306901533,-0.434559050837562,-0.387250183270036,51
750,0.4,0.15,-0.818396963846228,0.155942790318281,-1.12954063937516,-0.619855798673235,-0.563654641702694,-0.515209764795014,51
350,0.4,0.075,-0.0167810794596088,0.228961905224118,-0.470047651738536,0.279421387835002,0.356064364693223,0.443188488674762,52
450,0.4,0.075,-0.0871479630168762,0.20027197037354,-0.482796967312928,0.163161657419236,0.235233088229618,0.30733585721869,52
550,0.4,0.075,-0.416667256300106,0.184765361291989,-0.771461668446368,-0.178244581875554,-0.116994073645177,-0.0550691793164661,52
650,0.4,0.075,-0.28336045186083,0.170489180793058,-0.612795833619007,-0.0674016694216365,-0.00452869941206306,0.0461838275086568,52
750,0.4,0.075,-0.322043499776213,0.151478610407096,-0.620883947615953,-0.13079977761772,-0.0735768350772097,-0.0277816897750631,52
350,0.4,0.1,-0.691709441909576,0.232373881881294,-1.15754500421004,-0.387183476215544,-0.312905949123071,-0.240847758206673,52
450,0.4,0.1,-0.645349039988826,0.201153447846406,-1.03084354530456,-0.391429770513812,-0.320980575446466,-0.253252794253819,52
550,0.4,0.1,-0.38767816539271,0.180131633727114,-0.744548488684641,-0.160696630028043,-0.094070177566574,-0.0313664838636832,52
650,0.4,0.1,-0.241649011203218,0.172051245339322,-0.573330390942612,-0.021472323248371,0.041579698092623,0.104712297038101,52
750,0.4,0.1,-0.440089609608683,0.153770849283795,-0.741870579277946,-0.244787657110072,-0.193384468487156,-0.143723421644609,52
350,0.4,0.125,-0.482922751745266,0.228391024681437,-0.936031433460937,-0.193377650173375,-0.116365237003227,-0.0387264301279388,52
450,0.4,0.125,-0.467227309500102,0.201825650968811,-0.868053744222636,-0.206269907045235,-0.137113075438898,-0.0741836246246949,52
550,0.4,0.125,-0.740860022749447,0.186964602632245,-1.11609562259385,-0.499345663960996,-0.432972562474072,-0.374566254821227,52
650,0.4,0.125,-0.513430840979488,0.173763503690149,-0.853526681093562,-0.285557574505774,-0.231545052668086,-0.175014646376922,52
750,0.4,0.125,-0.450157229707179,0.162513015909759,-0.771349993226083,-0.24204851620374,-0.185076823625419,-0.127769931588475,52
350,0.4,0.15,-0.865568657891258,0.23272082035417,-1.32109563883262,-0.571839256672354,-0.48608535589087,-0.407909693890823,52
450,0.4,0.15,-1.11151674115745,0.21025044577935,-1.52305239044525,-0.847016634415776,-0.768374416952785,-0.687724078458567,52
550,0.4,0.15,-0.898095144814843,0.198862462646405,-1.29323101373538,-0.642867023288661,-0.572366366110493,-0.514108006171507,52
650,0.4,0.15,-0.523368973884735,0.163516129816787,-0.839404017460222,-0.312402579470372,-0.251936056346474,-0.204475766270393,52
750,0.4,0.15,-0.869985797426063,0.15910105412824,-1.1898530792061,-0.670144746305192,-0.614090413440405,-0.560104971976537,52
350,0.4,0.075,-0.21383655258428,0.218955567302053,-0.641035768097276,0.067635787227013,0.147811253836894,0.213751189943868,53
450,0.4,0.075,-0.420219799543192,0.194641201435969,-0.793182164886939,-0.17070516092104,-0.101310792765934,-0.0393213630141227,53
550,0.4,0.075,-0.418599261199861,0.178459211633693,-0.772267962962495,-0.194381489838699,-0.131442622664432,-0.0745686259891262,53
650,0.4,0.075,-0.120322189606646,0.159072734638594,-0.424153147798859,0.0813754764186814,0.135586841101835,0.185775892336624,53
750,0.4,0.075,-0.414181932587353,0.161958245940761,-0.721559498708575,-0.204802049799957,-0.140765467745315,-0.0864523343657621,53
350,0.4,0.1,-0.282509556062733,0.225132317243873,-0.719286611827464,0.00538973441418555,0.0962774013544496,0.173839750660322,53
450,0.4,0.1,-0.26776598822945,0.201359652973645,-0.657469687619646,-0.0105377867758747,0.0690712881529709,0.126957421371807,53
550,0.4,0.1,-0.643233585207036,0.178554266761166,-0.995681408768106,-0.415309251926894,-0.349647180782503,-0.296958485154082,53
650,0.4,0.1,-0.411234116935165,0.161342586661171,-0.723035801625907,-0.200553800949551,-0.155099514771951,-0.0952623063566981,53
750,0.4,0.1,-0.343421112091619,0.148280389063807,-0.631498157632635,-0.151566413137055,-0.101021799592965,-0.0629607976242188,53
350,0.4,0.125,-0.387648822095148,0.231309245668918,-0.854169813878916,-0.096957199107573,-0.00546033262031727,0.0730642960024469,53
450,0.4,0.125,-0.537526189978308,0.208659473900439,-0.953103746514446,-0.272489288912073,-0.202509906731083,-0.133262007710621,53
550,0.4,0.125,-0.524072573061139,0.183318945483744,-0.887370282004333,-0.289282917933596,-0.225101497151406,-0.169567922715863,53
650,0.4,0.125,-0.604023671767808,0.175488079903361,-0.943901428951922,-0.383046062380508,-0.320311234704935,-0.269489142332778,53
750,0.4,0.125,-0.579204897605638,0.160467520214054,-0.895041357439839,-0.37273451011076,-0.317753906806102,-0.266393470141676,53
350,0.4,0.15,-0.780603195523705,0.22594832875743,-1.22643082635154,-0.495119271097746,-0.422239578719011,-0.349639246359837,53
450,0.4,0.15,-0.687758065704445,0.206237637263244,-1.09194804604724,-0.420102112104322,-0.350411349821132,-0.293286312921619,53
550,0.4,0.15,-1.28914659311056,0.198323724622749,-1.68550570760062,-1.04003175122371,-0.974517204459005,-0.904938586028487,53
650,0.4,0.15,-0.672344147405491,0.17762486227406,-1.0139170570182,-0.444761834415148,-0.382435934053218,-0.319851935509486,53
750,0.4,0.15,-0.86174075418567,0.160522239644369,-1.17617531904896,-0.661324184879227,-0.59770567372576,-0.550745605048076,53
350,0.4,0.075,0.00426259015417557,0.216781486606668,-0.421809869588296,0.284863685739715,0.360600659361137,0.424977435693646,54
450,0.4,0.075,-0.0462941132056171,0.191136848192626,-0.436893378132993,0.195642354360234,0.264297446783856,0.328405434728822,54
550,0.4,0.075,-0.326304342890168,0.180213519748303,-0.678460677172344,-0.0919328992307285,-0.0299466894047617,0.0193204274385473,54
650,0.4,0.075,-0.375184952767525,0.173685571647274,-0.711147456551663,-0.150785921394647,-0.092785785521084,-0.0451503724112914,54
750,0.4,0.075,-0.123573180311407,0.151609420823276,-0.417666972897624,0.0738147356980555,0.132847093940014,0.176845869026171,54
350,0.4,0.1,-0.406933805682666,0.229138868849909,-0.84416714026099,-0.113747921502925,-0.0311692304590678,0.0351807761416392,54
450,0.4,0.1,-0.837828390453862,0.20347305494923,-1.24814693186958,-0.576961052354914,-0.504960801329417,-0.443606945639606,54
550,0.4,0.1,-0.322945440645918,0.179553034444268,-0.670656870098822,-0.093453809957765,-0.0246242609283673,0.0293200372072244,54
650,0.4,0.1,-0.376947315746571,0.167371515062831,-0.708558293091514,-0.167151635116587,-0.107226460141239,-0.0629988421698378,54
750,0.4,0.1,-0.53753212014822,0.154481682792277,-0.846104494166035,-0.342486936454302,-0.289579965182557,-0.242941392768363,54
350,0.4,0.125,-0.678153584178043,0.238063490316551,-1.15111929589361,-0.375246476822389,-0.285279881677793,-0.213968628537018,54
450,0.4,0.125,-0.257499083590982,0.200664972590271,-0.652113072709656,-0.00520850679214714,0.0783037896026126,0.14259161932583,54
550,0.4,0.125,-0.490895840508047,0.186537902739987,-0.862981914917565,-0.251509838251964,-0.179834917870607,-0.117554679386111,54
650,0.4,0.125,-0.396518559955217,0.169358914474175,-0.727621858859821,-0.179117884395801,-0.121558071638301,-0.0623333096985149,54
750,0.4,0.125,-0.714914701214214,0.150239437669729,-1.01016192505677,-0.521250748640057,-0.47744968609475,-0.432698753581564,54
350,0.4,0.15,-0.331017894599144,0.235976924987715,-0.782323836405347,-0.0226661249696734,0.0540029314827576,0.138933537785122,54
450,0.4,0.15,-0.581064279089085,0.207694506871355,-0.991694427487093,-0.309422502335418,-0.231396508809513,-0.173387067010368,54
550,0.4,0.15,-0.531179886923863,0.186134882624573,-0.89976217609068,-0.296163486120208,-0.222684225357972,-0.156895492859809,54
650,0.4,0.15,-0.379886091556401,0.175399129835517,-0.724612081861193,-0.154780588238572,-0.088024346220247,-0.0304013697027317,54
750,0.4,0.15,-0.72501851990326,0.156770822480661,-1.03523903620315,-0.52867081486865,-0.47087439939524,-0.422816472617175,54
350,0.4,0.075,-0.202039032825814,0.233726680238201,-0.673540492519587,0.0993593407844968,0.18208580289498,0.25662918290824,55
450,0.4,0.075,-0.462539371413804,0.210021585740139,-0.88343992791642,-0.195184721818553,-0.118084920164016,-0.0486322683800947,55
550,0.4,0.075,-0.767227170594985,0.177805509854912,-1.11588074824816,-0.534331741153655,-0.474913297536265,-0.423989489542253,55
650,0.4,0.075,-0.676732911925588,0.163414404126157,-1.00377711362923,-0.467153924793209,-0.405479858459421,-0.35746095927324,55
750,0.4,0.075,-0.117583379216357,0.151122265576152,-0.409679868849506,0.0759217403925006,0.132321787347057,0.172154817443566,55
350,0.4,0.1,-0.385672389232472,0.227577899068569,-0.849427943069315,-0.0969472992300307,-0.0108134479096385,0.0539139523734094,55
450,0.4,0.1,-0.524039893083111,0.195160528194301,-0.912890440142369,-0.270214134262957,-0.200070339185292,-0.140684461745125,55
550,0.4,0.1,-0.477790860072821,0.174910105157894,-0.824141199513171,-0.258150312774897,-0.185989425655914,-0.136060793315173,55
650,0.4,0.1,-0.769881640181865,0.173734389716921,-1.1004978995391,-0.544758645374572,-0.482832529014784,-0.436168190687024,55
750,0.4,0.1,-0.571423967439332,0.155282910134001,-0.883463882785711,-0.374321045800318,-0.316296422452739,-0.265492245505364,55
350,0.4,0.125,-0.685700586063294,0.234664320029158,-1.15788384461262,-0.384478792950086,-0.299055998480146,-0.23127166272752,55
450,0.4,0.125,-0.98433910208409,0.202501323881738,-1.3694171221349,-0.727230766729485,-0.649273536123509,-0.576771041102931,55
550,0.4,0.125,-0.702272528015387,0.185904591959381,-1.06322022928858,-0.466194910616391,-0.402268921978598,-0.339349209855915,55
650,0.4,0.125,-0.442597182453663,0.163783717522651,-0.771183585473288,-0.230816599064892,-0.171323562421597,-0.116981061558193,55
750,0.4,0.125,-0.368271871441011,0.158689484577938,-0.67968027407956,-0.171157070829015,-0.114266460875928,-0.0595514782370382,55
350,0.4,0.15,-0.952566402962242,0.241446763566857,-1.4229925210112,-0.640915066718713,-0.553009223706714,-0.479782086578828,55
450,0.4,0.15,-0.848698039784714,0.203787939455045,-1.25377278553114,-0.585140942806549,-0.511749668403057,-0.455009590280294,55
550,0.4,0.15,-0.374809049441036,0.184076437457162,-0.744159002749447,-0.13818716596703,-0.0756158349284238,-0.0212844812889242,55
650,0.4,0.15,-0.726074502868444,0.169561815374621,-1.05295264937662,-0.507372719483766,-0.447487856165256,-0.388178946104871,55
750,0.4,0.15,-1.00888216397487,0.157619579337877,-1.3184687890216,-0.806339214223772,-0.747918726062655,-0.700833122458996,55
350,0.4,0.075,-0.665574814945717,0.221000634567964,-1.1067658508341,-0.38290581447192,-0.309693524568391,-0.248237910237818,56
450,0.4,0.075,-0.0884416393513638,0.201116484382606,-0.482350821838296,0.167781892869218,0.239397105666628,0.308294194502855,56
550,0.4,0.075,-0.098576848183868,0.183333772758052,-0.451726554825741,0.13397399514489,0.202090975523006,0.271812630482718,56
650,0.4,0.075,-0.348987328066911,0.164917539448591,-0.670938224762491,-0.142408177111806,-0.0834128121364415,-0.0252393092000456,56
750,0.4,0.075,-0.117851976531694,0.156316143522155,-0.420753019750838,0.0863547788798822,0.132611475088306,0.175136020017765,56
350,0.4,0.1,-0.0309852229922034,0.231813751402231,-0.490816219105432,0.258822614678904,0.35221873765961,0.425809554602005,56
450,0.4,0.1,-0.274163101370697,0.195722831986425,-0.665996488836801,-0.0210862235359985,0.0461742703560979,0.105429132856508,56
550,0.4,0.1,-0.256786295152149,0.180097149876627,-0.622288551871943,-0.0278926438994364,0.0339812637277755,0.0970310478474391,56
650,0.4,0.1,-0.276658663362847,0.165688407128399,-0.594301263797868,-0.0681411001271085,-0.00587724665644394,0.0456627077359758,56
750,0.4,0.1,-0.778027844344294,0.157946992982808,-1.08503739310456,-0.57225913324769,-0.518169179219889,-0.468633754263255,56
350,0.4,0.125,-0.646800465304644,0.232972362669448,-1.10955127233229,-0.340900683962,-0.257261479425299,-0.192728109574753,56
450,0.4,0.125,-0.895650070208144,0.2098858206514,-1.31712761242659,-0.62612383893275,-0.5503713584739,-0.486711959510182,56
550,0.4,0.125,-0.79233249352787,0.18547711013183,-1.16551281517155,-0.558496840572334,-0.482015937669578,-0.426114158327625,56
650,0.4,0.125,-0.607539655077263,0.16752921861501,-0.941802236836687,-0.395074429700881,-0.33265210224709,-0.285581597113247,56
750,0.4,0.125,-0.744463229254992,0.152550193900386,-1.04125125613087,-0.548152185469398,-0.493978239867613,-0.439268465558119,56
350,0.4,0.15,-0.990781776123458,0.235577255407212,-1.46034377274966,-0.692724797994888,-0.616026900752794,-0.533476033369074,56
