"N","p1","delta","est","s.e.","QL","QU","index"
550,0.4,0.05,-0.508707596737108,0.179904731649452,-0.873019561323417,-0.154625954143167,5
650,0.4,0.05,-0.184527593853983,0.162416697196574,-0.503955576539872,0.133014462284796,5
750,0.4,0.05,-0.323921934094042,0.152372730737983,-0.622843146720176,-0.0290229975887589,5
350,0.4,0.075,-0.645157714832989,0.225185599690788,-1.07850440505961,-0.204642867071376,5
450,0.4,0.075,-0.346477759669176,0.199260629400889,-0.735985929293288,0.0355887354185427,5
550,0.4,0.075,-0.287500929322839,0.179672645126194,-0.650701993361065,0.0578684292016926,5
650,0.4,0.075,-0.321177631312562,0.160844308451681,-0.630332886263459,-0.000823385442501787,5
750,0.4,0.075,0.0195535165950257,0.149133816477691,-0.272039045361527,0.315193802488372,5
350,0.4,0.1,-0.56668387812986,0.23279582962955,-1.03695435544521,-0.120262093260332,5
450,0.4,0.1,-0.286449159658497,0.206086357482991,-0.684781067008404,0.124089502741624,5
550,0.4,0.1,-0.60808595730881,0.18681109452581,-0.972573460859366,-0.2506699578118,5
650,0.4,0.1,-0.524668345076966,0.171012856227037,-0.865096739081592,-0.199281314737554,5
750,0.4,0.1,-0.397205695191408,0.151780072264638,-0.68413117044512,-0.0961788979455591,5
350,0.4,0.125,-0.263214911814318,0.236291414744383,-0.722240509777513,0.195916710788851,5
450,0.4,0.125,-0.326862650364821,0.196981368198523,-0.720849378283282,0.05578222107024,5
550,0.4,0.125,-0.602590583123219,0.181367609381274,-0.964368791683357,-0.249528784534971,5
650,0.4,0.125,-0.548778863779207,0.173123471776136,-0.883931456566391,-0.22280141230698,5
750,0.4,0.125,-0.522138061332326,0.162687014947378,-0.840251541189289,-0.202778809388912,5
350,0.4,0.15,-0.712025862958538,0.234256793086176,-1.17243662347726,-0.246915103510631,5
450,0.4,0.15,-0.675979415850664,0.209875761909023,-1.09337707502915,-0.266547439647539,5
550,0.4,0.15,-0.294172647244718,0.183794299108979,-0.650070160342601,0.0568187279567848,5
650,0.4,0.15,-0.572512443271306,0.172311756238894,-0.903280002020398,-0.231669116149026,5
750,0.4,0.15,-0.820950341760113,0.16828035039124,-1.1517298408436,-0.498187489458129,5
350,0.4,0.05,-0.537317086302376,0.221516692790768,-0.986413710011208,-0.114173484545329,6
450,0.4,0.05,-0.0825651502947089,0.199145420409712,-0.47422622313142,0.305546003498542,6
550,0.4,0.05,-0.116334976427133,0.176362524485652,-0.466462702265031,0.233322016594995,6
650,0.4,0.05,-0.134551497054299,0.16460904907254,-0.45107327285151,0.191094955149792,6
750,0.4,0.05,-0.130097945625862,0.152546002576773,-0.430244779661019,0.168425574581925,6
350,0.4,0.075,-0.608808164977289,0.217777074512827,-1.03125142810326,-0.181313763174947,6
450,0.4,0.075,-0.115385143697388,0.198199770504625,-0.499198128495527,0.277922417289021,6
550,0.4,0.075,-0.509470327529049,0.177967411475757,-0.862065319128989,-0.164044472203331,6
650,0.4,0.075,-0.332024330189125,0.162488266254624,-0.644597105208782,-0.0166921113212294,6
750,0.4,0.075,-0.215396663563829,0.151850886123603,-0.515125089441544,0.0863590712477925,6
350,0.4,0.1,-0.781257997075003,0.232888770543931,-1.23398055153241,-0.3168077551067,6
450,0.4,0.1,-0.456704930956804,0.197387205175041,-0.845934841541696,-0.0730895041253982,6
550,0.4,0.1,-0.624283098412136,0.182204571158451,-0.98100832461468,-0.2721771785783,6
650,0.4,0.1,-0.485635890739789,0.166596172975857,-0.814882691060945,-0.152087729068147,6
750,0.4,0.1,-0.647184710685931,0.159489671281466,-0.971648676455866,-0.339119764671732,6
350,0.4,0.125,-0.644392826846978,0.231733175398212,-1.09794565813691,-0.205559648625233,6
450,0.4,0.125,-0.377073344368727,0.205790651391285,-0.777069311532685,0.0141199028215119,6
550,0.4,0.125,-0.89458714228375,0.190122713635551,-1.26769029889195,-0.520473638650377,6
650,0.4,0.125,-0.331752509693335,0.164616505711575,-0.659850702358533,-0.0020101576095225,6
750,0.4,0.125,-0.504510991848476,0.165395424022485,-0.831078834185674,-0.189706061946059,6
350,0.4,0.15,-0.860268229522168,0.229860426005387,-1.31497221392013,-0.404807021780724,6
450,0.4,0.15,-0.823420948464288,0.205864260280416,-1.23706998749402,-0.421271573048112,6
550,0.4,0.15,-0.687553907106081,0.18817119486271,-1.05738790994768,-0.320138481520623,6
650,0.4,0.15,-0.6439749915948,0.168426519197772,-0.975871112183414,-0.320655113969996,6
750,0.4,0.15,-0.83617033963108,0.156990013627818,-1.14423470084673,-0.535551967006403,6
350,0.4,0.05,-0.404334958825471,0.224579611339432,-0.841656628949201,0.0386559780080773,7
450,0.4,0.05,0.130329923530951,0.19134607504788,-0.241039510611709,0.519068240649792,7
550,0.4,0.05,-0.481389863928538,0.176957165070012,-0.824599116587903,-0.131233279782691,7
650,0.4,0.05,-0.101527858732389,0.157229844420753,-0.409657387548971,0.209216268242138,7
750,0.4,0.05,-0.258535728671184,0.147574212240798,-0.553821758394291,0.0274325736208438,7
350,0.4,0.075,-0.395713714968165,0.227591581126103,-0.841124279879748,0.0563815786234252,7
450,0.4,0.075,-0.566696742936873,0.196277868856216,-0.951335498807386,-0.180360275845269,7
550,0.4,0.075,-0.381481851302481,0.178980331115996,-0.732336490003464,-0.0283752044958744,7
650,0.4,0.075,-0.227157155203769,0.165677868567383,-0.556784192915894,0.0867713266198993,7
750,0.4,0.075,-0.348627763021805,0.152229432613982,-0.648992550000177,-0.0542923765111775,7
350,0.4,0.1,-0.429609591319465,0.216315422817869,-0.851756723746254,-0.00879992759274556,7
450,0.4,0.1,0.078773853365013,0.192801296750026,-0.30298608076579,0.461899532404313,7
550,0.4,0.1,-0.287592641839087,0.188340689811332,-0.649800368878193,0.0855217052060987,7
650,0.4,0.1,-0.384077267670795,0.166457274085607,-0.715396325697247,-0.05454403773466,7
750,0.4,0.1,-0.318138325107849,0.152279351542375,-0.621014206606739,-0.0277991825596701,7
350,0.4,0.125,-0.187470203785194,0.214105534257518,-0.608093670233029,0.217907359311493,7
450,0.4,0.125,-0.660906637790927,0.209221155650284,-1.0785071199275,-0.247191274562524,7
550,0.4,0.125,-0.796094052439061,0.186244344435328,-1.16001984407471,-0.427641930960523,7
650,0.4,0.125,-0.401624003845862,0.167402941574006,-0.721511891647737,-0.0725800476968966,7
750,0.4,0.125,-0.576016680888887,0.149477989481738,-0.866445085214902,-0.288135267009753,7
350,0.4,0.15,-0.953740501864555,0.235128812186024,-1.40263945829291,-0.503823488592674,7
450,0.4,0.15,-0.492531386204349,0.195843616630047,-0.876997364063952,-0.127533650639977,7
550,0.4,0.15,-0.827852336181463,0.19089095597188,-1.19704928959556,-0.459629536589291,7
650,0.4,0.15,-0.706327191321642,0.171207721340758,-1.05392072716363,-0.376692874336758,7
750,0.4,0.15,-0.799740292122807,0.160637571373173,-1.11383708881157,-0.485562711658693,7
350,0.4,0.05,-0.248277199447409,0.222730411856705,-0.666308632799934,0.207599517966955,8
450,0.4,0.05,-0.250344357969867,0.196783879905838,-0.644465581341304,0.114473448487137,8
550,0.4,0.05,-0.306535186684012,0.175917204866237,-0.652291835588482,0.0374436221519774,8
650,0.4,0.05,-0.32013353577082,0.162252985936107,-0.641042315948116,0.000721811562290961,8
750,0.4,0.05,-0.0554965314840624,0.150466274698978,-0.344193568868815,0.243315180676405,8
350,0.4,0.075,0.240779489991152,0.230773923141305,-0.205373635790019,0.697417198042672,8
450,0.4,0.075,0.0611496619798285,0.20315839152861,-0.332114204804301,0.458363384040879,8
550,0.4,0.075,-0.149063230424605,0.176341718304628,-0.498471543632578,0.198670237416574,8
650,0.4,0.075,-0.507026732743572,0.166960509483058,-0.829511903580443,-0.183380493310338,8
750,0.4,0.075,0.170381755875384,0.151276401162827,-0.125912376077102,0.462683956830251,8
350,0.4,0.1,-0.404773638540215,0.230155022852179,-0.873916433919148,0.0458284430659528,8
450,0.4,0.1,-0.49886306967214,0.200746197077096,-0.886883625072314,-0.103952726082614,8
550,0.4,0.1,-0.488885385905932,0.193938352399269,-0.878270406860247,-0.114125683565455,8
650,0.4,0.1,-0.130524682275866,0.163888275855188,-0.453213931326542,0.19910328472391,8
750,0.4,0.1,-0.540165821346882,0.156005230999021,-0.855495962801476,-0.236338617511893,8
350,0.4,0.125,-0.595236696154895,0.229757776969527,-1.04631519702662,-0.144433222271749,8
450,0.4,0.125,-0.442226683563982,0.200708084603653,-0.841781421299696,-0.0519534670031104,8
550,0.4,0.125,-0.516781836994978,0.180392084098239,-0.875179764520604,-0.171294245449194,8
650,0.4,0.125,-0.919381511931608,0.170975131320455,-1.26333565154956,-0.59925228596991,8
750,0.4,0.125,-0.393578469095887,0.161365012103062,-0.708824700980201,-0.0704428017108034,8
350,0.4,0.15,-0.179955593094332,0.232641715359146,-0.655848774660273,0.285253144644407,8
450,0.4,0.15,-0.479564697997795,0.203306118034731,-0.883565543443417,-0.0787500650594668,8
550,0.4,0.15,-0.905096636418646,0.191501167804636,-1.28579320396659,-0.534326767830063,8
650,0.4,0.15,-0.764378175934674,0.168383642380151,-1.10175205040928,-0.444946813912846,8
750,0.4,0.15,-0.813136431401989,0.158649276729774,-1.12424868508847,-0.510484339557354,8
350,0.4,0.05,-0.420590125893431,0.219870796510351,-0.84298828973612,0.00082505574608163,9
450,0.4,0.05,-0.125980326108947,0.189189973257548,-0.500276612354607,0.245024472781083,9
550,0.4,0.05,-0.435189056929205,0.17763315189753,-0.773736683319729,-0.0813982115077284,9
650,0.4,0.05,-0.00151413989249224,0.157045111778412,-0.307543492581688,0.3084333552633,9
750,0.4,0.05,-0.149609360796988,0.150262136535699,-0.439989039453866,0.146862168859265,9
350,0.4,0.075,-0.181515453450963,0.227015639754106,-0.637427388035478,0.253471668286054,9
450,0.4,0.075,-0.236761486021648,0.19576612977552,-0.620162353701387,0.151365225680022,9
550,0.4,0.075,-0.451720995476031,0.171317775743552,-0.794621566221154,-0.125308778128722,9
650,0.4,0.075,-0.273192463831626,0.166247735643441,-0.604797871109175,0.0512228932619222,9
750,0.4,0.075,-0.352540104675396,0.147146091392439,-0.643651627075083,-0.0725161564069307,9
350,0.4,0.1,-0.233075400811827,0.230121849442536,-0.679560771231564,0.216328111288854,9
450,0.4,0.1,-0.667734523653919,0.20275755665318,-1.05168318735301,-0.275578568893957,9
550,0.4,0.1,-0.250678007761642,0.178797711810024,-0.601073804933488,0.0998189465030694,9
650,0.4,0.1,-0.483568737120549,0.158332028047755,-0.786154775704914,-0.174425746026754,9
750,0.4,0.1,-0.539688123618232,0.15767021906237,-0.843598695854964,-0.228307994124389,9
350,0.4,0.125,-0.558577039198925,0.223507662538598,-1.00271424245053,-0.12397319616181,9
450,0.4,0.125,-0.756084516660386,0.204272499815476,-1.15087289887775,-0.368688071909292,9
550,0.4,0.125,-0.466407067277781,0.183360338089068,-0.831558977623374,-0.118744530548667,9
650,0.4,0.125,-0.540384478113954,0.169556848454743,-0.877921968710366,-0.207954656149823,9
750,0.4,0.125,-0.285960887645619,0.158318994787385,-0.594417512723356,0.02059380045137,9
350,0.4,0.15,-0.721640576558782,0.227929603313604,-1.16662116934253,-0.275050468922601,9
450,0.4,0.15,-0.563384561777353,0.20747713411692,-0.970528590834529,-0.168279340357314,9
550,0.4,0.15,-0.558541604767501,0.186955251603221,-0.928088744057759,-0.179225180464505,9
650,0.4,0.15,-0.906414704796627,0.166208552732922,-1.23638726066159,-0.58077472742167,9
750,0.4,0.15,-0.601148402503266,0.150495292649158,-0.894821399277244,-0.300541072855211,9
350,0.4,0.05,-0.370370956795602,0.224047066743597,-0.82459015864178,0.071073556721746,10
450,0.4,0.05,-0.35100943908284,0.194911763067241,-0.727368387404255,0.0379047896814461,10
550,0.4,0.05,0.195569253785519,0.173771167663558,-0.143261713909531,0.531519296497775,10
650,0.4,0.05,-0.210588356505585,0.163338828713152,-0.523351065546494,0.114956693083813,10
750,0.4,0.05,-0.303922035591406,0.156182755014335,-0.610801671441196,0.00424061039947035,10
350,0.4,0.075,-0.324807389698387,0.216151474255731,-0.732193640954018,0.100643831935011,10
450,0.4,0.075,-0.287018398346483,0.197591089199522,-0.686495983346121,0.0938504831956631,10
550,0.4,0.075,-0.56218990011778,0.183026124251365,-0.929000322886937,-0.207700998584687,10
650,0.4,0.075,-0.234857968978851,0.164102572820867,-0.56722436486479,0.083197827407178,10
750,0.4,0.075,-0.491891319041325,0.153366638098111,-0.789068919011873,-0.189174463517209,10
350,0.4,0.1,-1.05209889607693,0.242204824061868,-1.54553553434184,-0.580296298448888,10
450,0.4,0.1,-0.355205444981897,0.197863878779886,-0.746157779135316,0.0428529125085095,10
550,0.4,0.1,-0.611350823169767,0.192387717969648,-0.982126713936571,-0.239114363284105,10
650,0.4,0.1,-0.377129235777823,0.167357415200264,-0.699000612515768,-0.0521477881612119,10
750,0.4,0.1,-0.561640973328275,0.152882362697048,-0.858863644292117,-0.263264152395127,10
350,0.4,0.125,-0.937263728079702,0.236835476608697,-1.41354785138013,-0.479805930641811,10
450,0.4,0.125,-0.628015361772386,0.197620438110975,-1.02561672608,-0.244867807800883,10
550,0.4,0.125,-0.632034372630565,0.182322765419433,-0.988360507487209,-0.276240242444848,10
650,0.4,0.125,-0.652622015493199,0.166932005935488,-0.98695671119675,-0.322987957527054,10
750,0.4,0.125,-0.534631016948898,0.155905856524049,-0.844775658737832,-0.228687175989485,10
350,0.4,0.15,-0.665866672742222,0.245537165176428,-1.15790503597143,-0.181887579996484,10
450,0.4,0.15,-0.812074990135759,0.202931587113081,-1.21111020677651,-0.415118832214442,10
550,0.4,0.15,-0.99400637239264,0.188518774474984,-1.36001958165579,-0.625122480493932,10
650,0.4,0.15,-0.55180349318292,0.171425938723856,-0.889041095133342,-0.223674371430041,10
750,0.4,0.15,-0.893526269590625,0.163335366342952,-1.22364498016387,-0.578232538273865,10
350,0.4,0.05,-0.09469366373634,0.226132612090806,-0.552717854150506,0.335488358569453,11
450,0.4,0.05,-0.303112679785617,0.195201463046368,-0.695515958345295,0.0745788835190702,11
550,0.4,0.05,-0.251460536970995,0.182078402665243,-0.615420578541029,0.102563890753821,11
650,0.4,0.05,0.0351442319658523,0.162389981577894,-0.277571853525043,0.361755695967341,11
750,0.4,0.05,-0.46686709526678,0.152782648779861,-0.765983242161043,-0.169403825741305,11
350,0.4,0.075,-0.52856114272391,0.220389430056951,-0.947751861028728,-0.0922613241089199,11
450,0.4,0.075,-0.166490184927957,0.190512501435914,-0.539501581262171,0.201936778223911,11
550,0.4,0.075,-0.479503336053069,0.178268855150822,-0.825599824274655,-0.117279662847472,11
650,0.4,0.075,-0.291346568982956,0.159117415360607,-0.597326234044673,0.0246833412320078,11
750,0.4,0.075,-0.137391591863167,0.148352560588765,-0.427881779400976,0.15366940186316,11
350,0.4,0.1,-0.848634904708559,0.228410827965755,-1.30412842312001,-0.415704117409151,11
450,0.4,0.1,-0.756379987145121,0.203899733732863,-1.16381048633539,-0.363446934133971,11
550,0.4,0.1,-0.439518921949895,0.185814195825934,-0.812358514996515,-0.0724377926169904,11
650,0.4,0.1,-0.316287516016363,0.171182323469243,-0.651834684047924,0.0116616562119825,11
750,0.4,0.1,-0.413379944916883,0.151691967246214,-0.712881555041159,-0.115316489570203,11
350,0.4,0.125,-1.11224576603244,0.236544038285096,-1.57389171071508,-0.651918272436745,11
450,0.4,0.125,-0.709582338969082,0.209066260887755,-1.13017251611572,-0.320074944813981,11
550,0.4,0.125,-0.304867599739937,0.17905189670197,-0.672643193914551,0.0360110469216693,11
650,0.4,0.125,-0.7047752050026,0.165370048285029,-1.03120748296413,-0.374486638917059,11
750,0.4,0.125,-0.661200100219391,0.159372255826679,-0.973570226533188,-0.340946978585091,11
350,0.4,0.15,-0.584420622359822,0.224415781595599,-1.02647256462436,-0.134002263437773,11
450,0.4,0.15,-1.00097015153649,0.207761506399682,-1.41164484658262,-0.584751884236097,11
550,0.4,0.15,-0.939797625262709,0.201537201271305,-1.33216662222619,-0.549621689516822,11
650,0.4,0.15,-0.56583523788146,0.169241017293798,-0.899270760995505,-0.240320235834185,11
750,0.4,0.15,-0.769972902917219,0.162663293377423,-1.09883778808547,-0.456564688436165,11
350,0.4,0.05,-0.0486453733877639,0.22002966921708,-0.479234200330577,0.372582514502575,12
450,0.4,0.05,-0.436184917922902,0.203508142225861,-0.851025179068658,-0.040191756714064,12
550,0.4,0.05,-0.383114322428397,0.172668535882077,-0.720559409999042,-0.0354765789894989,12
650,0.4,0.05,-0.0796417320281759,0.157794013336782,-0.383826541758387,0.221563695504236,12
750,0.4,0.05,-0.27544362305256,0.153623703436002,-0.567391812485095,0.0291306265709279,12
350,0.4,0.075,-0.509169815900261,0.22968880773046,-0.968022650737446,-0.0615052313579147,12
450,0.4,0.075,-0.688500207139664,0.205838156930761,-1.09463711371577,-0.303088190083125,12
550,0.4,0.075,-0.40113271161104,0.178534674322556,-0.751698685856807,-0.0608516701315183,12
650,0.4,0.075,-0.51838411711657,0.167469052598835,-0.839827467654115,-0.190311573511397,12
750,0.4,0.075,-0.396915185468692,0.14718796920533,-0.686965650465847,-0.112235315267595,12
350,0.4,0.1,-0.232641773887606,0.222877832395853,-0.672922540924553,0.197117062342724,12
450,0.4,0.1,-0.902361189920929,0.201524276132929,-1.30703983666671,-0.511760280975431,12
550,0.4,0.1,-0.227006638948445,0.178245800727142,-0.566534622376907,0.127729137180073,12
650,0.4,0.1,-0.715428342662532,0.167405027474261,-1.04317705312009,-0.387170087881391,12
750,0.4,0.1,-0.0614173161163631,0.153667833745356,-0.371853431103677,0.233800009790476,12
350,0.4,0.125,-0.859968733583521,0.220515765430463,-1.29411342813596,-0.421915857879557,12
450,0.4,0.125,-0.383721523537506,0.201521727865068,-0.772821755549692,0.0128023874706544,12
550,0.4,0.125,-0.540770024263011,0.184392371932636,-0.910733616272071,-0.182028608903912,12
650,0.4,0.125,-0.907716167832745,0.174296114153684,-1.23911271379475,-0.566357228669442,12
750,0.4,0.125,-0.260935431714978,0.153881550312779,-0.560091162054466,0.0440662810674497,12
350,0.4,0.15,-0.612196986301723,0.225793214868403,-1.05954866066841,-0.184359355906153,12
