"N","p1","delta","est","s.e.","QL","QU","index"
550,0.5,0.15,-0.136003530824871,0.178394603079104,-0.489287097854848,0.216801978480278,30
650,0.5,0.15,-0.382648608425483,0.162454204077972,-0.696443803124576,-0.059518608069526,30
750,0.5,0.15,-0.350362501232523,0.153540257020997,-0.65332461140686,-0.0499415415128522,30
350,0.1,0.05,-0.915207119439974,0.399158981483766,-1.73758993096588,-0.178958158738139,31
450,0.1,0.05,-1.32171700444001,0.389386900663637,-2.11137408004471,-0.593938294595041,31
550,0.1,0.05,-1.20514798792658,0.354648059270952,-1.93871966430427,-0.531877836894121,31
650,0.1,0.05,-0.555357017224466,0.307097538113914,-1.1708994366597,0.0308166731286094,31
750,0.1,0.05,-1.8207456249905,0.38798770752856,-2.61728313053702,-1.10355883175565,31
350,0.2,0.05,-0.895373663017479,0.31312951953569,-1.53228880687722,-0.292505639239186,31
450,0.2,0.05,-0.27665232640397,0.245297468505596,-0.767146076463238,0.205305712578299,31
550,0.2,0.05,-0.252197895071148,0.213793713333557,-0.664402755574806,0.163716574114697,31
650,0.2,0.05,-0.2186164012554,0.212546065252605,-0.65305978409455,0.181688892284427,31
750,0.2,0.05,-0.643428233470524,0.195875823142372,-1.02453511196534,-0.256636288086406,31
350,0.3,0.05,-0.0910644234263819,0.24115092604943,-0.562564951826556,0.37100065274456,31
450,0.3,0.05,-0.505193404391659,0.212794501852199,-0.934405464518846,-0.0854447988352096,31
550,0.3,0.05,-0.188665606225189,0.187629284711834,-0.566951546749989,0.175647734554022,31
650,0.3,0.05,-0.148433438105171,0.178367581193537,-0.500007720743574,0.204012272718738,31
750,0.3,0.05,-0.231110560403647,0.162345000553925,-0.557443548036767,0.0911811944900023,31
350,0.4,0.05,-0.265558433636458,0.224446409166154,-0.693495007184643,0.166493707328231,31
450,0.4,0.05,0.0615991601542217,0.189199118637695,-0.304190878394175,0.441599832883221,31
550,0.4,0.05,-0.447639201202737,0.170659433376368,-0.786648136946926,-0.120142606683646,31
650,0.4,0.05,-0.305296670280352,0.165934158307836,-0.627872062152975,0.0193274089514935,31
750,0.4,0.05,-0.119461663845673,0.156204735524491,-0.429925623941297,0.19068290192404,31
350,0.5,0.05,-0.0430656755620682,0.214146430767048,-0.467754524191686,0.361017794347155,31
450,0.5,0.05,-0.456518980168252,0.193419031988545,-0.843238833054115,-0.0834778864045522,31
550,0.5,0.05,-0.0618809157049754,0.174559307797689,-0.398599815144638,0.287843833037,31
650,0.5,0.05,-0.075041286675854,0.159294326860958,-0.384033324644883,0.243150185526293,31
750,0.5,0.05,-0.411005513028634,0.145933710106826,-0.695382364176985,-0.135748834474538,31
350,0.1,0.075,-2.00210600622082,0.637525791227421,-3.38289167880392,-0.805797765273388,31
450,0.1,0.075,-0.843653630287926,0.424477100508156,-1.70400535215973,-0.0421716207491492,31
550,0.1,0.075,-1.51377968205781,0.501140488102157,-2.53846595277251,-0.570346759276067,31
650,0.1,0.075,-0.714680834245981,0.353425842557823,-1.4212668714329,-0.0292793229065987,31
750,0.1,0.075,-1.90621263438093,0.447815600733386,-2.86955337202499,-1.11402914118882,31
350,0.2,0.075,-0.296295150765653,0.293831764729775,-0.876602445979128,0.273133037817103,31
450,0.2,0.075,-0.77975655074417,0.262198979039067,-1.29533059838283,-0.269826238495662,31
550,0.2,0.075,-0.219697605518332,0.221632752666577,-0.652879057521433,0.215429738396807,31
650,0.2,0.075,-0.88584027144248,0.247767394692172,-1.38148414604246,-0.414115704802668,31
750,0.2,0.075,-0.498489624254836,0.202610025092626,-0.906755811788878,-0.107853566593876,31
350,0.3,0.075,-0.407566683506935,0.2393088657574,-0.877286648348455,0.0489523612382213,31
450,0.3,0.075,-0.0927320313230674,0.211398900400214,-0.508062398200968,0.323843471559444,31
550,0.3,0.075,-0.61560746362408,0.193143617119966,-0.983104350214627,-0.240176864641666,31
650,0.3,0.075,-0.685512355855828,0.180638604526084,-1.04592730969321,-0.34050282512035,31
750,0.3,0.075,-0.336107297216196,0.166350540074163,-0.661080157193552,-0.0133580725720304,31
350,0.4,0.075,-0.236952844524058,0.219303053049647,-0.665429911691654,0.183718404464287,31
450,0.4,0.075,-0.403705721773763,0.188119850033232,-0.77973896108051,-0.0507272807137986,31
550,0.4,0.075,-0.0895163626984967,0.180539017520177,-0.443048519213455,0.271815034476925,31
650,0.4,0.075,-0.407060122052137,0.163658001497045,-0.719156730934821,-0.0872810583205764,31
750,0.4,0.075,-0.460123353141581,0.156882093168248,-0.763646898850541,-0.159306627943257,31
350,0.5,0.075,-0.486469946450762,0.223240932765655,-0.928283009632628,-0.0560985573077408,31
450,0.5,0.075,-0.214959392050001,0.192353505646263,-0.599565948436478,0.154878797106425,31
550,0.5,0.075,-0.367441806194613,0.174325498069784,-0.703132448500716,-0.0307535178607174,31
650,0.5,0.075,-0.152179248292751,0.16045528962888,-0.473863859929933,0.160021001768275,31
750,0.5,0.075,-0.229106503946238,0.145832518132299,-0.516317232869817,0.0600241215124294,31
350,0.1,0.1,-6.18189365566545,3.40383622548105,-14.71941450574,-2.03286277078717,31
450,0.1,0.1,-6.84378749158385,3.25854033869766,-14.7627982192746,-2.73419666492549,31
550,0.1,0.1,-7.30737157189701,3.42527763742085,-16.8078338646922,-3.02702670447779,31
650,0.1,0.1,-7.10936037145082,3.24792900708271,-15.516273761462,-3.08159756379885,31
750,0.1,0.1,-7.13429159950609,3.27981557710106,-15.5028143842172,-3.01577827694919,31
350,0.2,0.1,-0.302485549267662,0.295167469544291,-0.880094727575931,0.278268694452827,31
450,0.2,0.1,-0.636011015719201,0.255899958481799,-1.14499677800332,-0.145798190054258,31
550,0.2,0.1,-0.762592421043907,0.260528316887273,-1.2811964063005,-0.262046932693954,31
650,0.2,0.1,-0.478681651373517,0.238324063613938,-0.956295766959337,-0.011086976720871,31
750,0.2,0.1,-0.971266726084863,0.239068787528475,-1.4403155854939,-0.498310114144299,31
350,0.3,0.1,-0.631837120102925,0.252115916787068,-1.13049507354357,-0.144844596828397,31
450,0.3,0.1,-0.386400679977528,0.217694119302114,-0.811435535377108,0.0356365213050795,31
550,0.3,0.1,-0.489786523029309,0.192389322401049,-0.86944136043544,-0.110374566356467,31
650,0.3,0.1,-0.438725785991688,0.185196494304948,-0.801174755547842,-0.0767187520766141,31
750,0.3,0.1,-0.517693531360819,0.172314574586499,-0.857622867518015,-0.17674846349409,31
350,0.4,0.1,-0.267664973714797,0.2211867728712,-0.709542992160123,0.163153739669927,31
450,0.4,0.1,-0.419501517064479,0.196835541596102,-0.803092792232793,-0.0433327351608602,31
550,0.4,0.1,-0.305336659175827,0.181427369640487,-0.653393442858674,0.0596472545625446,31
650,0.4,0.1,-0.649575214461528,0.164642640055203,-0.985133769130031,-0.331637770440721,31
750,0.4,0.1,-0.599237434192472,0.158128841419757,-0.914159093151724,-0.293184859835696,31
350,0.5,0.1,-0.812604687662621,0.220741080190259,-1.24235124903391,-0.385693658852575,31
450,0.5,0.1,-0.00554556614959768,0.190905432345426,-0.372906741229785,0.383086837900729,31
550,0.5,0.1,-0.329433551473963,0.167691669649558,-0.671949879134602,-0.00938166163750368,31
650,0.5,0.1,-0.309833020175806,0.151859203044834,-0.602317270811719,-0.0139482899973865,31
750,0.5,0.1,-0.586343376698721,0.151055828406404,-0.887844193575243,-0.28949748259339,31
350,0.1,0.125,0.104506298067887,10.1783104103966,-20.1298128233625,19.8955990588275,31
450,0.1,0.125,0.127618810492844,9.90846995038717,-19.5529224592834,19.3154847932784,31
550,0.1,0.125,-0.0989131019136984,10.2003088615964,-20.1980520725972,19.4999072770172,31
650,0.1,0.125,-0.158055360602283,10.0707846902812,-20.0396490692794,19.5720016742835,31
750,0.1,0.125,-0.168341122635109,9.94389290802066,-19.0346926427909,19.4351402668224,31
350,0.2,0.125,-1.42072439158116,0.356804919638311,-2.14755117946895,-0.7649962928522,31
450,0.2,0.125,-1.41197764377541,0.330399270119611,-2.08492266205047,-0.784941984668931,31
550,0.2,0.125,-1.52147357335745,0.305626158531741,-2.13126029215745,-0.941679406045351,31
650,0.2,0.125,-1.04639442410342,0.254283462071277,-1.53955309352675,-0.560348372964193,31
750,0.2,0.125,-1.6477345789079,0.260137529253202,-2.17414096463045,-1.15359799138026,31
350,0.3,0.125,-0.796771296176092,0.278647761375387,-1.35285401816606,-0.257866455520522,31
450,0.3,0.125,-0.931883508384548,0.244290005654636,-1.42166580373025,-0.453504115605342,31
550,0.3,0.125,-0.669703079075304,0.209525749241952,-1.08422589389188,-0.264945074690674,31
650,0.3,0.125,-0.797920954558543,0.181021884942964,-1.15462253061555,-0.450315744332181,31
750,0.3,0.125,-0.763352340294674,0.176933911807157,-1.10534458060597,-0.412359406443368,31
350,0.4,0.125,-0.766035483109255,0.232039771134936,-1.23718314577725,-0.315919894407125,31
450,0.4,0.125,-0.682046962818836,0.20120538586048,-1.07638406001914,-0.296072864583096,31
550,0.4,0.125,-0.41220570225351,0.179814115131616,-0.763283470120844,-0.058035843345826,31
650,0.4,0.125,-0.680651551917636,0.168693868156813,-1.0012365144196,-0.352169827301944,31
750,0.4,0.125,-0.758098348157207,0.158729059100079,-1.06830870396588,-0.448546348623701,31
350,0.5,0.125,-0.287695415694975,0.220928736940854,-0.732019421565923,0.147399351643421,31
450,0.5,0.125,-0.0986167512601274,0.195461960780728,-0.482514779137399,0.290210699180502,31
550,0.5,0.125,-0.59582353356583,0.169834447632266,-0.930539496376925,-0.25212885036358,31
650,0.5,0.125,-0.230679723160444,0.155768270181996,-0.54460728412283,0.074470704440527,31
750,0.5,0.125,-0.573997840043197,0.149293440341576,-0.868378880748822,-0.28946214277687,31
350,0.1,0.15,-0.287243148366312,10.0024116867736,-20.2764882400056,18.8449553742702,31
450,0.1,0.15,0.0456834750586797,9.92402516808362,-18.837222883303,19.233928480409,31
550,0.1,0.15,0.0656159548910904,9.8418119560259,-19.3550547953427,18.9573260274715,31
650,0.1,0.15,0.221448991675691,10.1328688952041,-19.7701005744182,19.8557191881707,31
750,0.1,0.15,0.00436433433245019,9.8988593965335,-19.2382806719997,18.9919976723692,31
350,0.2,0.15,-1.4521868720188,0.378709386271168,-2.21838006286328,-0.738728105346627,31
450,0.2,0.15,-1.9460784164332,0.37850664057457,-2.71061313375584,-1.22090242926771,31
550,0.2,0.15,-1.17575801930667,0.29555487447193,-1.79043082885799,-0.624947989206466,31
650,0.2,0.15,-1.89154864332425,0.310042606411607,-2.52425380308198,-1.30155438403432,31
750,0.2,0.15,-1.47754838909457,0.246090591626295,-1.95301393079284,-1.00852998962404,31
350,0.3,0.15,-0.837506664258046,0.26477911872043,-1.35031072619045,-0.32986715380509,31
450,0.3,0.15,-0.671129974854941,0.238913448292836,-1.13931439414545,-0.207050465795826,31
550,0.3,0.15,-0.828464305305843,0.202408336778057,-1.2232112984858,-0.426723630836169,31
650,0.3,0.15,-0.885232941225043,0.202486095784243,-1.2644008751181,-0.492808439094339,31
750,0.3,0.15,-0.845618659133671,0.18409579758362,-1.21845701837119,-0.498808868850355,31
350,0.4,0.15,-0.57786192491773,0.226214189415468,-1.03201613421082,-0.136067473498062,31
450,0.4,0.15,-0.805207791197181,0.214502373596847,-1.22094672816295,-0.378669713898163,31
550,0.4,0.15,-0.632253760226992,0.186085924399313,-1.009506879314,-0.27341463412694,31
650,0.4,0.15,-0.795022601390782,0.165915442192927,-1.1217516975237,-0.468603273999121,31
750,0.4,0.15,-0.469221447755313,0.153082856142682,-0.772216297486836,-0.161932631929853,31
350,0.5,0.15,-0.441183891454002,0.214039448406723,-0.868654533626126,-0.0217252843964846,31
450,0.5,0.15,-0.566674522738733,0.194870009137675,-0.949553506356329,-0.190680184979458,31
550,0.5,0.15,-0.680976015486736,0.181154587217017,-1.03937362345931,-0.331893852740921,31
650,0.5,0.15,-0.752239069264902,0.163465784302215,-1.07600707409165,-0.431831581210231,31
750,0.5,0.15,-0.657997279170706,0.147639717393484,-0.940355612404795,-0.370980167778417,31
350,0.1,0.05,-1.0865668556811,0.463678110571802,-2.02778899349228,-0.232364357957263,32
450,0.1,0.05,-1.13202345690319,0.43216178087421,-2.00838002453684,-0.306804073373463,32
550,0.1,0.05,-0.647938067782607,0.360814050321725,-1.36642988746415,0.0519179206760928,32
650,0.1,0.05,-0.85470296094782,0.312668828786777,-1.50328323077533,-0.248605521616429,32
750,0.1,0.05,-0.611901412899945,0.308824447393884,-1.21493353520941,-0.0260490552690649,32
350,0.2,0.05,-0.27350743054716,0.290755794794903,-0.834745333408939,0.289285125718281,32
450,0.2,0.05,-0.598027688669626,0.253889647710331,-1.10795384104197,-0.105899928288122,32
550,0.2,0.05,-0.395920361741711,0.227022116244548,-0.855316117730518,0.0440716541728881,32
650,0.2,0.05,-0.308774582544937,0.211227738270521,-0.723054290869522,0.10267098788831,32
750,0.2,0.05,-0.417190810046785,0.194487110459271,-0.80923763647171,-0.0506573630177867,32
350,0.3,0.05,-0.307120225455944,0.243258846989293,-0.79958543754105,0.159111609079891,32
450,0.3,0.05,-0.588241454108132,0.229869045811714,-1.04198047887531,-0.152984748518716,32
550,0.3,0.05,-0.159009143398426,0.196826812027505,-0.540759163654077,0.214161982469796,32
650,0.3,0.05,-0.310270188370814,0.171900664784256,-0.64323909710483,0.0310705877383994,32
750,0.3,0.05,-0.0894462476369802,0.159286033979165,-0.398465432109667,0.213925598160259,32
350,0.4,0.05,-0.561124652182179,0.225445005273567,-0.99897314479871,-0.103831356559423,32
450,0.4,0.05,0.0445579072276922,0.195897335866033,-0.343446590611761,0.444410387054127,32
550,0.4,0.05,-0.383242026568658,0.173444351472747,-0.726360613212784,-0.0565403077136863,32
650,0.4,0.05,0.0219462725648483,0.160754023902903,-0.297435866351947,0.331600869356651,32
750,0.4,0.05,-0.41562172470255,0.149766715971475,-0.708250339740598,-0.12450251692423,32
350,0.5,0.05,-0.0744756361368863,0.211476831754872,-0.486521496832662,0.339926796841735,32
450,0.5,0.05,-0.0903420259305893,0.191581668615136,-0.463056185874779,0.28017146638127,32
550,0.5,0.05,-0.277166393395978,0.174704146116082,-0.614580434982774,0.0666667409625459,32
650,0.5,0.05,-0.404803592518272,0.160017606201623,-0.712581297256626,-0.0845598078099767,32
750,0.5,0.05,-0.0556157906310188,0.142531916502504,-0.333983702634356,0.228612915189052,32
350,0.1,0.075,-1.15117360839926,0.516263563746765,-2.23504734054252,-0.19480230113376,32
450,0.1,0.075,-1.18584808658862,0.459653525966961,-2.16434784329172,-0.339894873665479,32
550,0.1,0.075,-2.27786976656133,0.554557215488536,-3.43410173841041,-1.25205761894479,32
650,0.1,0.075,-0.615723120158077,0.32226777900371,-1.25503299825774,0.0019174684051691,32
750,0.1,0.075,-1.98034429880944,0.553215996122438,-3.14295440256453,-1.02338733359307,32
350,0.2,0.075,-0.366164266322188,0.303975872599316,-0.950398118111887,0.213802108227171,32
450,0.2,0.075,-0.53854001725695,0.249491902969795,-1.04480636154938,-0.0499598113137493,32
550,0.2,0.075,-0.342249458290348,0.242376409743778,-0.821873249084758,0.128039152752538,32
650,0.2,0.075,-0.334404729451,0.210665011055403,-0.74247253373321,0.0703400876486688,32
750,0.2,0.075,-0.482413588715334,0.184542772708453,-0.852602135435145,-0.124376221085443,32
350,0.3,0.075,-0.171985942323789,0.253243558342857,-0.670347643681598,0.315299126914709,32
450,0.3,0.075,-0.60027694483735,0.220110882240551,-1.03726108510496,-0.17325537989441,32
550,0.3,0.075,-0.525257113647379,0.19537964784461,-0.8947435473101,-0.145505977491519,32
650,0.3,0.075,-0.118778841134497,0.175404978805839,-0.469537057614319,0.22854724060718,32
750,0.3,0.075,-0.164337571955868,0.162000200046803,-0.499484122456271,0.160604153141685,32
350,0.4,0.075,-0.367775629830302,0.21831105425259,-0.80213403980271,0.0528803759281514,32
450,0.4,0.075,-0.0207492851271691,0.198532257872296,-0.420784287257124,0.372724231322837,32
550,0.4,0.075,-0.725416142976818,0.179564378236058,-1.07498326778087,-0.3749800233609,32
650,0.4,0.075,-0.486147632373441,0.171005722233174,-0.827189037195388,-0.159529297365906,32
750,0.4,0.075,-0.0974566558094409,0.151679213711552,-0.40206968476023,0.199122571700371,32
350,0.5,0.075,-0.277879818293604,0.213245701613186,-0.694605577675352,0.129251872269522,32
450,0.5,0.075,-0.26992631312011,0.188471333131827,-0.649827466524814,0.0912175948245835,32
550,0.5,0.075,-0.15562868278078,0.174151958250124,-0.507248441506598,0.179820174752809,32
650,0.5,0.075,-0.29846757202505,0.157222867551332,-0.609332005546749,0.00250937527617063,32
750,0.5,0.075,-0.113140039506374,0.146814332837032,-0.402589250478706,0.171941506857563,32
350,0.1,0.1,-6.4821906950643,3.31857707482287,-15.2881930667454,-2.30187271126548,32
450,0.1,0.1,-6.63747656840409,3.36746957653789,-15.1976419199817,-2.40732156605546,32
550,0.1,0.1,-6.90723274647999,4.05072329221514,-17.4956346077687,-2.24925759138406,32
650,0.1,0.1,-7.65152965979495,3.88654660132025,-18.178572811202,-3.21666340057763,32
750,0.1,0.1,-7.27445155263763,3.33504277062373,-15.8667958706448,-3.18966286282942,32
350,0.2,0.1,-0.350672001459336,0.296304107206292,-0.94109199583653,0.248656666448157,32
450,0.2,0.1,-1.01051843381948,0.292247742866205,-1.58263214291877,-0.455803031589805,32
550,0.2,0.1,-1.23664475437857,0.287374630389803,-1.81001307810042,-0.683676249794397,32
650,0.2,0.1,-0.767973812544686,0.230443614798683,-1.22522378321151,-0.317931967277318,32
750,0.2,0.1,-0.343462153042467,0.197375131206332,-0.727965045537776,0.0457869117429425,32
350,0.3,0.1,-0.259655491622105,0.246744330285466,-0.748511119158626,0.223806989671665,32
450,0.3,0.1,-0.774141452151303,0.22404250040366,-1.2065393055577,-0.327023795723242,32
550,0.3,0.1,-0.38150288293214,0.204879002473944,-0.785802699787929,0.0246482032667058,32
650,0.3,0.1,-0.653222585666837,0.1891096717193,-1.03519557852763,-0.295108880987809,32
750,0.3,0.1,-0.764437689229372,0.16724658927849,-1.08806005613308,-0.444013220336319,32
350,0.4,0.1,-0.280835894589517,0.239315141372693,-0.747331189595521,0.185877087188668,32
450,0.4,0.1,-0.219349188843964,0.192824461404315,-0.596269078476828,0.145714226111209,32
550,0.4,0.1,-0.306948778149706,0.170486424458727,-0.64294813223958,0.0251210902283411,32
650,0.4,0.1,-0.492558870518419,0.168524874100293,-0.816165073492952,-0.162394703205136,32
750,0.4,0.1,-0.3112308798659,0.148365705203547,-0.602713556272794,-0.0226345371473652,32
350,0.5,0.1,-0.10189668392579,0.214666127997237,-0.538023449586175,0.312484397173878,32
450,0.5,0.1,-0.204477467498132,0.190173329806626,-0.570156487876344,0.173183796134317,32
550,0.5,0.1,-0.306281424049472,0.176702071533504,-0.651291131379557,0.0404394725725311,32
650,0.5,0.1,-0.90412373096209,0.162363364191711,-1.22680707865338,-0.596310831932954,32
750,0.5,0.1,-0.270267649013482,0.146344708316478,-0.557263412582288,0.0102952713834069,32
350,0.1,0.125,-0.19205262330388,9.90507955978023,-18.7687792616725,19.0332407590001,32
450,0.1,0.125,-0.358334735991299,9.88261165376879,-19.4076554347218,19.1801747161995,32
550,0.1,0.125,-0.127633034397209,10.0389702671122,-20.0769328792709,19.6745150816531,32
650,0.1,0.125,-0.291957042260901,10.0750461757723,-20.1754825507396,19.6103758431625,32
750,0.1,0.125,0.364623854433531,10.1044686269851,-18.920720997707,20.6144568197763,32
350,0.2,0.125,-0.916007643036507,0.320698066628278,-1.55662554708644,-0.30385155142262,32
450,0.2,0.125,-0.385049746389832,0.27802686507216,-0.939745369222311,0.144666695236691,32
550,0.2,0.125,-0.810421415711379,0.251041874590917,-1.30440835702806,-0.335157722952482,32
650,0.2,0.125,-1.08700555855659,0.285002957844045,-1.64581175415816,-0.540828948598971,32
750,0.2,0.125,-1.19065547366913,0.223719986804116,-1.64656104288873,-0.762366389319551,32
350,0.3,0.125,-0.820585426519405,0.262554346071217,-1.32658054285189,-0.296034806576814,32
450,0.3,0.125,-0.553089100973512,0.213089164063353,-0.983808697670105,-0.145844366096583,32
550,0.3,0.125,-1.16419103080797,0.225563291231922,-1.60745664036201,-0.711722468358134,32
650,0.3,0.125,-0.877970046524471,0.186226847308274,-1.24465061649922,-0.529675912787552,32
750,0.3,0.125,-0.710944065577512,0.183984570429163,-1.08006716713309,-0.346297088480223,32
350,0.4,0.125,-0.638556766809162,0.236483203795404,-1.10452013721462,-0.185189316748098,32
450,0.4,0.125,-0.480331568633117,0.201113305907803,-0.867267735739652,-0.0717189809504745,32
550,0.4,0.125,-0.543166013069941,0.180441426330565,-0.89734902472917,-0.20038205286449,32
650,0.4,0.125,-0.647715748259582,0.172259052076246,-0.985343945231307,-0.304533279414006,32
750,0.4,0.125,-0.634622931408336,0.154632997997357,-0.946759405831832,-0.33395634991819,32
350,0.5,0.125,-0.555077027500349,0.215836965091644,-0.968179847827797,-0.136301915396592,32
450,0.5,0.125,-0.546644625186431,0.19529295273303,-0.939816141445565,-0.167425245646747,32
550,0.5,0.125,-0.691921529584848,0.178644521228249,-1.04891031763017,-0.354600140891864,32
650,0.5,0.125,-0.679119312446666,0.160701876346249,-0.998334294374359,-0.362535671331192,32
750,0.5,0.125,-0.515986352449727,0.151140025149225,-0.817449770393464,-0.220834885558085,32
350,0.1,0.15,0.0333039944553411,9.77307923286026,-19.1075985951797,19.2836202228306,32
450,0.1,0.15,0.168301667743147,9.80134718432729,-18.7512990827142,19.1417532039297,32
550,0.1,0.15,0.294163436729284,10.1962374840188,-19.2180345113515,20.0801473666514,32
650,0.1,0.15,-0.0777111169360811,10.0885052979323,-19.3524235692708,19.5329646074852,32
750,0.1,0.15,0.138089911318931,9.83934608875678,-18.5978673072626,19.7659201398051,32
350,0.2,0.15,-1.52819560330601,0.419132585197831,-2.38222407767908,-0.739749640452858,32
450,0.2,0.15,-0.843227476469176,0.326050234177647,-1.49184178922231,-0.226497470535174,32
550,0.2,0.15,-2.13865237253375,0.348728417881686,-2.84630058945347,-1.48527369377354,32
650,0.2,0.15,-1.06936317473995,0.273290570933909,-1.60491331171517,-0.550969731597768,32
750,0.2,0.15,-1.54363840956124,0.261394205024202,-2.08635505458233,-1.04608866382565,32
350,0.3,0.15,-0.527065259803531,0.247898027501053,-1.01971555005835,-0.0430989706731672,32
450,0.3,0.15,-0.855094208939667,0.235409575296177,-1.32829927993105,-0.408249945079078,32
550,0.3,0.15,-0.740533419750739,0.203120526903636,-1.13726665845506,-0.339039586394047,32
650,0.3,0.15,-1.01127990967427,0.200339127259573,-1.41088276059608,-0.623742539035768,32
750,0.3,0.15,-0.954613120230996,0.183320282863576,-1.31098640937261,-0.590218804100276,32
350,0.4,0.15,-0.870426090391391,0.234096555532321,-1.32555070997088,-0.418256902587956,32
450,0.4,0.15,-0.698073989023348,0.211901532135177,-1.11564336157309,-0.287716809698456,32
550,0.4,0.15,-0.663486119002695,0.187947695936323,-1.03195413138899,-0.296332365574063,32
650,0.4,0.15,-0.622818765452244,0.16630146560388,-0.943377380878763,-0.287670830524205,32
750,0.4,0.15,-0.57305752773863,0.158850233194782,-0.882901075180334,-0.263390546990618,32
350,0.5,0.15,-0.471930905037333,0.215392421678423,-0.884110510977658,-0.0618265181955248,32
450,0.5,0.15,-0.7644588833263,0.195541973709712,-1.14900024766647,-0.38424089017585,32
550,0.5,0.15,-0.71763684307195,0.178258632997367,-1.0721196959987,-0.36254948189167,32
650,0.5,0.15,-1.11635534014213,0.161489106998508,-1.43594154664113,-0.79839035917778,32
750,0.5,0.15,-0.455994823662135,0.148529130187965,-0.747957791935985,-0.17357371324864,32
350,0.1,0.05,-1.02244744350818,0.437230818033287,-1.90889849552977,-0.199560863332191,33
450,0.1,0.05,0.410566787795931,0.342019232915498,-0.278264612805277,1.08532015990537,33
550,0.1,0.05,-0.935369226060548,0.338531222173831,-1.61838341701646,-0.289066229954087,33
650,0.1,0.05,-0.637396334125051,0.280625969284683,-1.21380761781607,-0.116589347196375,33
750,0.1,0.05,-1.12887935524264,0.327279743940486,-1.80378767674103,-0.513964262470856,33
350,0.2,0.05,-0.55975487303882,0.263657419341896,-1.07930950775657,-0.0513351619906713,33
450,0.2,0.05,-0.0876716200916919,0.264262098593465,-0.620467685016606,0.435735621822157,33
550,0.2,0.05,-0.381873692224258,0.217130027260229,-0.815292958219278,0.0465870736144065,33
650,0.2,0.05,-0.228988707008803,0.215659513952492,-0.640662806766888,0.18073785324087,33
750,0.2,0.05,-0.269479552273713,0.20749823999567,-0.685716792427394,0.122452334648245,33
350,0.3,0.05,-0.318804817976516,0.241826836294785,-0.790029360724108,0.15787251383337,33
450,0.3,0.05,-0.326864159725949,0.208343629788214,-0.734938415461569,0.0779776917347245,33
550,0.3,0.05,-0.323113249081417,0.187343910658484,-0.694783653486393,0.0442839698774046,33
650,0.3,0.05,-0.318079810540015,0.175492851925063,-0.657859951608146,0.0210438750280394,33
750,0.3,0.05,-0.413750596372651,0.164579211813604,-0.742098229248742,-0.0950307336235164,33
350,0.4,0.05,-0.098105795426644,0.228314447432181,-0.546406058754729,0.368615486551609,33
450,0.4,0.05,-0.0699226480124404,0.195008572838432,-0.451346990994937,0.303404798148228,33
550,0.4,0.05,-0.241474961671636,0.169848566921151,-0.574314241877268,0.105812894788385,33
650,0.4,0.05,-0.168018726562266,0.167856233774126,-0.500758770645036,0.151145545104156,33
750,0.4,0.05,-0.168706170113408,0.152818416896492,-0.477822603310619,0.135743701061241,33
350,0.5,0.05,-0.28116524103888,0.217326353583654,-0.711791046511519,0.137215833883132,33
450,0.5,0.05,-0.110879948171938,0.189252802156459,-0.48439916855828,0.257513233321643,33
550,0.5,0.05,-0.39186151520418,0.170613908970193,-0.718684883322594,-0.0521992674534003,33
650,0.5,0.05,-0.161579257804438,0.155543184266543,-0.468463637981171,0.141102983034809,33
750,0.5,0.05,-0.136318185260994,0.144771076263019,-0.430756204950669,0.146551615424038,33
350,0.1,0.075,-2.20444050095481,0.623453482175462,-3.51559355841385,-1.08640956179395,33
450,0.1,0.075,-2.18443362148262,0.677194077073021,-3.6386308560806,-1.02259949712348,33
550,0.1,0.075,-1.34160902775734,0.393197927328549,-2.17703916818653,-0.599915502429317,33
650,0.1,0.075,-1.15464070983786,0.343996598122778,-1.82262536404471,-0.495986000657625,33
750,0.1,0.075,-1.84331344841333,0.383714180530213,-2.6571942750259,-1.13587256618014,33
350,0.2,0.075,-0.0355230432210208,0.28480274016674,-0.598223208041425,0.521683085699851,33
450,0.2,0.075,-0.795864368700731,0.256908901283744,-1.29860094932802,-0.304148129059366,33
550,0.2,0.075,-0.616783122041623,0.229755073934402,-1.07078536966085,-0.170236560947501,33
650,0.2,0.075,-0.611081998188113,0.220241270749447,-1.04877441095917,-0.17790030890159,33
750,0.2,0.075,-0.486636112101718,0.212530716330868,-0.910599698043281,-0.065679578360938,33
350,0.3,0.075,-0.339415314742697,0.238123077929386,-0.805603356051323,0.119472850515004,33
450,0.3,0.075,-0.0394447377548419,0.224212840952739,-0.496692074068813,0.388985809985654,33
550,0.3,0.075,-0.402107135658262,0.189950112520927,-0.7642608094267,-0.0274775173307089,33
650,0.3,0.075,-0.252934147939222,0.181260070059362,-0.610295921216675,0.101900822921874,33
750,0.3,0.075,-0.0823182955622664,0.167352794352152,-0.42095965264711,0.24427235055688,33
350,0.4,0.075,-0.528049496252345,0.227769894461331,-0.962354298738171,-0.087806474628488,33
450,0.4,0.075,-0.139634038602671,0.198676207167212,-0.524195195357742,0.262449412467899,33
550,0.4,0.075,-0.331968203485222,0.176956908084581,-0.684189865078882,0.00823864545915903,33
650,0.4,0.075,-0.409248064490429,0.168139089735032,-0.741087096660187,-0.0827267140913435,33
750,0.4,0.075,-0.231905551592477,0.150361172496273,-0.524641369161782,0.0562483887470804,33
